participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.valid_code,player.payoff,group.id_in_subsession,group.amount_offered,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
69,huvcnhq5,,0,11,10,ultimatum_customer_vignette,1,Validation,10.41.215.197,2017-08-17 01:47:20.658590+00:00,0,1,A114FUPMPRD94G,3FTYUGLFSV06QKEXHFNNDN1LUNVD5G,0,1,,0,30,1,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
70,jvy84klw,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 01:47:36.213463+00:00,0,1,A23NJOKU9E2EPA,3EQHHY4HQT7924OOJ5OVJ84I7FB5GI,95,1,,95,31,5,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
71,vu3fzu2m,,0,11,10,ultimatum_customer_vignette,1,Validation,10.231.231.232,2017-08-17 01:47:50.926023+00:00,0,1,A2PQC26G6YDKZE,3HRMW88U175AZ7Y9X2GEFISOMTC0M0,0,2,,0,30,1,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
72,7c1uaxgj,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 01:50:30.972519+00:00,0,1,AQ5RV9HW7U6ID,3QAVNHZ3ENJMU2E6PSCS4BPCVAYLAA,0,1,,0,32,50,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
73,btguk7jd,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.55.98,2017-08-17 01:51:13.396791+00:00,0,1,A1FUR4UJ0S46W6,3OONKJ5DKDYZJXMV8YSGR3DC8XOBOC,0,1,,0,39,14,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
74,ddb3mipx,,0,9,10,ultimatum_customer_vignette,1,Results,10.138.121.5,2017-08-17 01:51:33.008921+00:00,0,1,A26D53ELH9798P,3ZPPDN2SLWBUJDU9G0BOVLO8GVFE91,0,2,,0,32,50,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
75,c5bv04jg,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.30.96,2017-08-17 01:52:43.768762+00:00,0,1,A283TNXQFVGZZF,3LEIZ60CDKESU8L5CNP1GVPQ41O9Z2,99,1,4170132,99,33,1,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
76,nqlm5gtq,,0,11,10,ultimatum_customer_vignette,1,Validation,10.30.39.212,2017-08-17 01:52:50.063078+00:00,0,1,A8WORW0ZT3995,3RRCEFRB7NRVF4CDPED7D577R6O4BV,0,1,7212884,0,34,20,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
77,7a0r5taf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.230.176.210,2017-08-17 01:54:04.548365+00:00,0,1,A3NQ6LME55Y8AD,3X73LLYYQ2TRSPP57B2ZYPG5D0OHNJ,1,2,419658,1,33,1,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
78,4z9vu3yh,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.109.26,2017-08-17 01:54:19.046001+00:00,0,1,A1Y2N49VMVJ7C6,3ITXP059PXYKZ8C037M69W6QDR0JS2,0,2,,0,35,2,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
79,f7vnamg2,,0,11,10,ultimatum_customer_vignette,1,Validation,10.13.226.198,2017-08-17 01:54:22.529500+00:00,0,1,A2OZO0I3XX690K,3ERMJ6L4DZ7OHIYTI11NUX2BU7IM7M,0,1,1207367,0,35,2,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
80,n20hs0wi,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.77,2017-08-17 01:54:23.422341+00:00,0,1,A3MRV2EIPM5KU,33UKMF931AZFSBLK4150L7PLDC5TT6,0,2,,0,34,20,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
81,426dgk52,,0,11,10,ultimatum_customer_vignette,1,Validation,10.65.219.125,2017-08-17 01:54:47.413260+00:00,0,1,A3QR2AJVELBX7W,32KTQ2V7REUSV1MMXYZ78TTHPX6M9Y,80,1,674662,80,36,20,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
82,93rv0oft,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.73.107,2017-08-17 01:55:28.832709+00:00,0,1,A1OB3NPURPFKVZ,3ZSY5X72NYQMZ43K4VE6RIIGQJROR2,20,2,4508180,20,36,20,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
83,wxrs11ax,,0,10,10,ultimatum_customer_vignette,1,Validation,10.230.176.210,2017-08-17 01:57:39.118634+00:00,0,1,A1JF9ZNXWK5QZU,31LVTDXBL8PETJ0NR3YEZ1EMVEMRLO,0,1,,0,37,0,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
84,ihe4ommj,,0,3,10,consent_start2_copy,1,Proceed,10.43.196.234,2017-08-17 01:57:47.192654+00:00,0,1,A2OF0GTKWKM2T5,3BC8WZX3V4BPWHV0WNVALDNL16BRRE,0,84,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
85,ipe1czzd,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.227.159,2017-08-17 01:58:26.847263+00:00,0,1,A142ZRU284W9O,3C5W7UE9CG5IWX4K0E5LOWFZW0XMXH,95,1,,95,42,5,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
86,mafui23a,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 02:01:56.841818+00:00,0,1,A2J11SVBT3UEML,3300DTYQT3W0BCBVX2MAHGEXQVJQEZ,0,2,5614602,0,37,0,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
87,phyb7qd0,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 02:02:44.749348+00:00,0,1,A1CP4QNZR6BPSZ,3RSDURM96B19KE2HOC34U2HZP40YEA,80,1,879698,80,38,20,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
88,y5lsmc5n,,0,11,10,ultimatum_customer_vignette,1,Validation,10.157.148.138,2017-08-17 02:03:59.723159+00:00,0,1,A2N2ZWDRLP5WIE,38YMOXR4MVE1IUE23T2IXH46XYCW6O,20,2,171240,20,38,20,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
89,x5zrhg67,,0,11,10,ultimatum_customer_vignette,1,Validation,10.155.8.85,2017-08-17 02:04:56.172471+00:00,0,1,A3A32ENJXK1VCR,33CKWXB73KZDA7X20Z1G9VNVTAO11X,0,2,8587830,0,39,14,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
90,ja7pgzwc,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.16.238,2017-08-17 02:05:04.890952+00:00,0,1,A3BJTYGNU3K82A,3AAPLD8UCDWPN2UP47OB7OMX2IATHW,98,1,,98,40,2,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
91,k0v5eepz,,0,11,10,ultimatum_customer_vignette,1,Validation,10.71.208.122,2017-08-17 02:05:41.942306+00:00,0,1,A3BJF23OASGL8M,345LHZDEDY7PT72FPRPJ8Q7P2R03UR,2,2,9835446,2,40,2,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
92,38syt4nk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.150.98.212,2017-08-17 02:06:59.935119+00:00,0,1,A2Z7FDNPCKX0S9,3WQ3B2KGE9VEN5FU2WU5F704FMFB1Q,98,1,9694040,98,41,2,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
93,jatbbgp6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.178.64.67,2017-08-17 02:07:25.209865+00:00,0,1,A109RO014V1BOZ,3TU5ZICBREGJ2B14KZ0AP6IBFSM8QJ,0,2,4666064,0,45,3,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
94,7pgz1bjd,,0,11,10,ultimatum_customer_vignette,1,Validation,10.142.142.206,2017-08-17 02:07:45.200286+00:00,0,1,A1ZK4V3P2BUJOZ,37QW5D2ZRH1VFRGHC3PFK6XCXG78S8,2,2,6938216,2,41,2,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
95,kusv269v,,0,3,10,consent_start2_copy,1,Proceed,10.16.187.240,2017-08-17 02:07:45.460993+00:00,0,1,A3A1M8IENXSET9,3EF8EXOTT2AK5OD6QO7MDVJHNROJ1J,0,95,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
96,6p0hk2yb,,0,11,10,ultimatum_customer_vignette,1,Validation,10.145.25.250,2017-08-17 02:08:25.429946+00:00,0,1,AXPOBOA6RMCV0,3MB8LZR5BG8S6FNS1JPHYPS80MTLKQ,90,1,4091153,90,44,10,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
97,ydet4qmx,,0,3,10,consent_start2_copy,1,Proceed,10.41.203.70,2017-08-17 02:09:45.900743+00:00,0,1,AC9NEDB1X7OX0,37UEWGM5HUN13CWJYTGVFM58X8I1RT,0,97,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
98,oyg76yi7,,0,11,10,ultimatum_customer_vignette,1,Validation,10.234.210.245,2017-08-17 02:09:52.363408+00:00,0,1,A1WO9W83JY0FAY,3JZQSN0I3RP141HDPH145KVVW9QGFD,10,2,9277308,10,43,10,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
99,dwkc9v4h,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.211.204,2017-08-17 02:10:32.126226+00:00,0,1,AMGGLXGMFWEN2,3HHRAGRYX9KGV47YAEEK0XIMKXMO9G,5,2,,5,42,5,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
100,y0wguonk,,0,11,10,ultimatum_customer_vignette,1,Validation,10.236.12.50,2017-08-17 02:10:34.749940+00:00,0,1,APV4JVKL3L4NO,3Z4GS9HPNWP5WFR6EVZYBF5LZIO77X,90,1,9240010,90,43,10,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
101,tjo8d2sq,,0,9,10,ultimatum_customer_vignette,1,Results,10.164.78.133,2017-08-17 02:11:41.505931+00:00,0,1,A3PYW613Z7NS5E,3O7L7BFSHF4NUENCKUH18ENBZL3EIL,0,1,,0,46,0,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
102,yeh45in4,,0,11,10,ultimatum_customer_vignette,1,Validation,10.168.65.231,2017-08-17 02:15:56.614263+00:00,0,1,A2DFXQ3QVQ9ELH,3WJ1OXY92BVRFVUNV33OZ636BA0A8E,0,1,8496399,0,45,3,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
103,m4cx9fqw,,0,11,10,ultimatum_customer_vignette,1,Validation,10.183.102.41,2017-08-17 02:15:59.345599+00:00,0,1,A1QXYROUID6JGZ,3COPXFW7XCRIX02QTBIOF61S5WUKPN,10,2,1678782,10,44,10,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
104,vt5ncxl9,,0,10,10,ultimatum_customer_vignette,1,Validation,10.170.176.153,2017-08-17 02:24:59.949396+00:00,0,1,A2CU23SPGMN21G,30LB5CDZNDPAYEXSCR68NKOX1XW0ZJ,0,2,,0,46,0,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
105,i6rferln,,0,11,10,ultimatum_customer_vignette,1,Validation,10.63.231.107,2017-08-17 02:26:28.784596+00:00,0,1,A1DVNAQ217BZJF,35H6S234SBF75BZI7SF97HRTD1A65J,0,1,9127585,0,47,10,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
106,l6zd8y89,,0,9,10,ultimatum_customer_vignette,1,Results,10.152.65.114,2017-08-17 02:29:13.892226+00:00,0,1,A11193YAZTILPQ,3OS46CRSLGEO35EXDJXMBFLSQPC6VQ,0,2,,0,47,10,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
107,3i9moeup,,0,9,10,ultimatum_customer_vignette,1,Results,10.143.28.92,2017-08-17 02:31:46.257408+00:00,0,1,A3ULEOCQ6VQM7M,3LO69W1SU4SN4TR9BS420X0FT5DGLJ,0,1,,0,48,0,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
108,8igpan0o,,0,9,10,ultimatum_customer_vignette,1,Results,10.16.227.159,2017-08-17 02:36:12.748278+00:00,0,1,A11DV053R2UV8J,3FIJLY1B6VJ7HEACS0RRZT9NX0EFPH,0,2,,0,48,0,0,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
109,u29mw80x,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.187.240,2017-08-17 02:38:48.102520+00:00,0,1,A2Q2Y2EW7O04JN,34PGFRQONPQD6PT9NCW76L9BJ4XJWI,97,1,1298290,97,49,3,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
110,2yrwqig4,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.132.249,2017-08-17 02:44:20.785981+00:00,0,1,A2CB7WDJ9V6VVN,3KAKFY4PGVHKKG7FVA05PNJE8WF3IL,3,2,2188282,3,49,3,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
111,hewqo5kk,,0,9,10,ultimatum_customer_vignette,1,Results,10.158.177.57,2017-08-17 02:46:55.821029+00:00,0,1,A2YDQBA23C2D94,3Z3ZLGNNSJ9X1EVY8I5EYPA0Z6W3QO,100,1,,100,50,0,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
112,80mu68ri,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 03:01:44.673253+00:00,0,1,A11IYGHTR4XIGR,3X73LLYYQ2TRSPP57B2ZYPG5D0RNHS,0,2,,0,50,0,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
113,ek5ifrpy,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 03:07:43.211611+00:00,0,1,A10TT0QTE6FNQQ,3EWIJTFFVPMCNJ6WG4SV2ANFDRP0EF,90,1,,90,51,10,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
114,jlwx4eks,,0,11,10,ultimatum_customer_vignette,1,Validation,10.169.124.243,2017-08-17 03:13:29.110475+00:00,0,1,A3D0SZN2SSX1,3M23Y66PO3M8BDXTJOSH0S1LRLK6SN,10,2,8289500,10,51,10,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
115,l5fqxpxf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.99.212.2,2017-08-17 03:16:35.790037+00:00,0,1,AW6DFFL8QE1FH,3WR9XG3T64Q8DS9NCX1R83LB8G174G,98,1,9713025,98,52,2,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
116,gckllpw8,,0,4,10,ultimatum_customer_vignette,1,WaitToStart,10.13.194.229,2017-08-17 03:18:24.828391+00:00,0,1,AHFTET21ZJTCV,3FIJLY1B6VJ7HEACS0RRZT9NX0EFPH,0,116,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
117,hs6o66eo,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 03:18:30.333260+00:00,0,1,A39J7HS3JV8CN,3N2BF7Y2VR9LA745VANZLAR58AIHMN,2,2,1457359,2,52,2,1,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
118,68ofs0ht,,0,0,10,,,,,,0,0,,,0,118,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
119,i9r5zouz,,0,0,10,,,,,,0,0,,,0,119,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
120,iy2wixil,,0,0,10,,,,,,0,0,,,0,120,,0,1,,,1,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
1,1ms9c3pw,,0,0,10,,,,,,0,0,,,0,1,,0,1,,,1,onntv54m,,,,,,1
2,d7fgt05f,,0,0,10,,,,,,0,0,,,0,2,,0,1,,,1,onntv54m,,,,,,1
1,hxipbv0b,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.109.26,2017-08-17 16:04:21.443928+00:00,0,1,A16UGMC1682375,3ITXP059PXYKZ8C037M69W6QDS0JS4,40,2,,40,2,40,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
2,gn8qcmw7,,0,3,10,consent_start2_copy,1,Proceed,10.142.142.206,2017-08-17 16:04:25.120990+00:00,0,1,A1H49IS4NJB5I4,3YMU66OBIONLIX8JK7P48578CP2HGD,0,2,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
3,3uy6vucl,,0,9,10,ultimatum_customer_vignette,1,Results,10.236.12.50,2017-08-17 16:04:33.922987+00:00,0,1,ACXKO7WRVOXWQ,31Q0U3WYDQURLTC4PFIPA5E8WXN711,20,2,,20,3,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
4,9lp47hu1,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.163.176,2017-08-17 16:04:34.512781+00:00,0,1,A39P7J60DY4WLU,30OG32W0SVQF8FY3HAUTDMJSLLWEN2,60,1,7172358,60,2,40,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
5,69gpkgkn,,0,3,10,consent_start2_copy,1,Proceed,10.69.198.55,2017-08-17 16:04:47.645035+00:00,0,1,A3UUTFA63Y9TPX,3HUTX6F6VV25VKMZP5Z5QAA8ESB2O3,0,5,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
6,t9v5jxv5,,0,11,10,ultimatum_customer_vignette,1,Validation,10.69.198.55,2017-08-17 16:04:48.768640+00:00,0,1,A2DC7EBSBUVUQ,3G2UL9A02ETMSFD1VLU6515P48376Z,80,1,4873076,80,4,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
7,wtpwbkx6,,0,11,10,ultimatum_customer_vignette,1,Validation,10.171.119.12,2017-08-17 16:04:50.461144+00:00,0,1,AQIHP9D5DG5J,3WR9XG3T64Q8DS9NCX1R83LB8HX74E,80,1,293683,80,3,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
8,vgxrcjzb,,0,9,10,ultimatum_customer_vignette,1,Results,10.157.148.138,2017-08-17 16:05:05.079912+00:00,0,1,A1EIVUU0RIGPFT,3TY7ZAOG5GZF9JY6CQ3Y050KXPHK0H,100,1,,100,18,0,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
9,4vz2j6gs,,0,11,10,ultimatum_customer_vignette,1,Validation,10.45.50.47,2017-08-17 16:05:14.345213+00:00,0,1,A1E7YAGB5NFGF9,3180JW2OT5RJT6EPRB9YGLWYZ8S5JO,20,2,5557851,20,4,20,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
10,zbhyqdyw,,0,9,10,ultimatum_customer_vignette,1,Results,10.178.162.66,2017-08-17 16:05:30.383897+00:00,0,1,AOB6ZJTDB416G,3WJEQKOXA9H94VA2WIU9KWGYX5TA1V,50,2,,50,5,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
11,o1jd9wq1,,0,11,10,ultimatum_customer_vignette,1,Validation,10.111.221.243,2017-08-17 16:05:34.549171+00:00,0,1,A1S6QWSCBRYSFZ,3GM6G9ZBKOCBFGV0V44OZTUTJ59MT0,50,1,3399688,50,5,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
12,cdemde3q,,0,11,10,ultimatum_customer_vignette,1,Validation,10.142.142.206,2017-08-17 16:05:38.048759+00:00,0,1,AR8AWAHW7PAZT,3UNH76FOCTK7W2UU5ARN7AM8Y7RMYP,50,2,322006,50,17,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
13,3t2ysf65,,0,3,10,consent_start2_copy,1,Proceed,10.71.208.122,2017-08-17 16:05:45.203302+00:00,0,1,A241PV6A122I5X,3TS1AR6UQRTIB86CWEXAZ7I2X767F2,0,13,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
14,cz6t29q5,,0,3,10,consent_start2_copy,1,Proceed,10.147.39.151,2017-08-17 16:05:46.761178+00:00,0,1,A24O8U6HKPJKVA,3U4J9857OFQSYRUWRCBEGHRHI9E7BK,0,14,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
15,chu30bvp,,0,3,10,consent_start2_copy,1,Proceed,10.41.215.197,2017-08-17 16:05:53.039524+00:00,0,1,A24HP22WRKY2BS,3NL0RFNU0G2W87G7VRQ0C8QXE1XK4X,0,15,,0,1,,,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
16,rb33yk3x,,0,11,10,ultimatum_customer_vignette,1,Validation,10.16.218.184,2017-08-17 16:05:55.784657+00:00,0,1,A2PVZDPID5909B,3BV8HQ2ZZXG4BHBZ2O6QFS7F5G9A6T,99,1,2733028,99,7,1,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
17,z9ooyf1y,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.100.77,2017-08-17 16:06:11.478042+00:00,0,1,A312SMN11YLE66,308Q0PEVB9S6ZIWVCJ1FG0M08PMI9G,50,1,,50,6,50,1,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
18,9axjr8f4,,0,9,10,ultimatum_customer_vignette,1,Results,10.69.205.24,2017-08-17 16:06:20.875346+00:00,0,1,AXLNLH5T4KCCF,3VHHR074H4W4B0G8IP08UKNMU3S7L7,0,2,,0,8,50,0,1,nlz5x7zp,,,335HHSX8CDKFKT0YSFJVD08QD1LDH8,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
