participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.valid_code,player.payoff,group.id_in_subsession,group.amount_offered,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
67,9oanh6yr,,0,11,10,ultimatum_banker_vignette,1,Validation,10.147.39.151,2017-08-17 01:36:51.367689+00:00,0,1,A2FY943XQ73SFP,3TOK3KHVJUXCHLJ5VHG0M1RGP7WO72,100,1,294373,100,27,100,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
68,o8g3byur,,0,9,10,ultimatum_banker_vignette,1,Results,10.179.86.73,2017-08-17 01:37:44.328027+00:00,0,1,A23BTPB2VQKXXJ,3JWH6J9I9TSH1CMJ7JS3CED7INIBNW,0,1,,0,28,0,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
69,mnf6czm2,,0,9,10,ultimatum_banker_vignette,1,Results,10.180.71.118,2017-08-17 01:38:58.865497+00:00,0,1,A2BA9Y6VGW6WS1,3N8OEVH1FS5J2RB4C3X2XNDBFW6OOS,0,2,,0,28,0,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
70,6wa22feb,,0,11,10,ultimatum_banker_vignette,1,Validation,10.109.135.32,2017-08-17 01:39:09.905097+00:00,0,1,A3LE1BIVORW3VR,3JWH6J9I9TSH1CMJ7JS3CED7INIBNW,10,1,9683113,10,29,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
71,05dyy0f4,,0,11,10,ultimatum_banker_vignette,1,Validation,10.71.207.7,2017-08-17 01:39:15.629637+00:00,0,1,A138N5M4LIVCGV,39O5D9O87U7T7DLF304JEKLJVRRC3O,90,2,4201320,90,29,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
72,3elqsste,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 01:40:04.473738+00:00,0,1,A3DFCGAXJHV1P9,3VFJCI1K40EY7RMMGC1YM99EZXZRGH,90,2,9663301,90,31,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
73,8vrg1ooj,,0,11,10,ultimatum_banker_vignette,1,Validation,10.168.65.231,2017-08-17 01:40:19.259964+00:00,0,1,A320QA9HJFUOZO,338JKRMM27EK86VGY7XUCJW5ETOHAY,0,1,8696803,0,30,50,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
74,8oh86e5k,,0,11,10,ultimatum_banker_vignette,1,Validation,10.33.230.36,2017-08-17 01:40:58.701326+00:00,0,1,A1PDBRYBFMMFNY,3LPW2N6LKUHS7MPJ3ADCNN59GNPU56,90,2,6812365,90,32,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
75,9wo0mudf,,0,11,10,ultimatum_banker_vignette,1,Validation,10.170.176.153,2017-08-17 01:41:22.727026+00:00,0,1,A2GO0AIHB846UX,3TPWUS5F8AGQYBN3DKFLJHWGTKMWCF,10,1,8569583,10,32,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
76,xeaj2l8o,,0,9,10,ultimatum_banker_vignette,1,Results,10.30.53.152,2017-08-17 01:41:36.800959+00:00,0,1,A33CY9EY50SSLI,3C2NJ6JBKBWNDZMNOQZSBLA3OH5N26,10,1,,10,31,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
77,qlhg135x,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.208.122,2017-08-17 01:43:14.493750+00:00,0,1,A14BI00PRA06Q3,3TVSS0C0E2F7KSPEZ6AB8RWKH6MWTY,10,1,,10,33,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
78,t3i4jwum,,0,10,10,ultimatum_banker_vignette,1,Validation,10.71.211.222,2017-08-17 01:45:52.869242+00:00,0,1,A2122A4H1Z51HG,3CTOC39K385YGAS8F4OVE5AUQDN7J3,90,2,,90,33,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
79,v1hwv2tg,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.109.26,2017-08-17 01:47:01.405140+00:00,0,1,AM0QVBV8L6QCJ,3FIJLY1B6VJ7HEACS0RRZT9NX0CFPF,10,1,1896718,10,40,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
80,mdt3t03x,,0,11,10,ultimatum_banker_vignette,1,Validation,10.109.132.249,2017-08-17 01:47:55.813087+00:00,0,1,A20NJGHYKL73LC,3HOSI13XH031UXTQWL56BZPD74TDDO,50,1,4263872,50,34,50,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
81,s8bm3qox,,0,11,10,ultimatum_banker_vignette,1,Validation,10.150.135.91,2017-08-17 01:49:09.554487+00:00,0,1,AN6RFUIV4EC9,3P4RDNWND6LV5U94YVSS5U034TYIJ9,0,1,2591207,0,35,5,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
82,2qphgu30,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.5.160,2017-08-17 01:49:15.332141+00:00,0,1,A1X5N37U5JPJ6Z,3C2NJ6JBKBWNDZMNOQZSBLA3OH5N26,50,2,,50,34,50,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
83,dpfarjzl,,0,11,10,ultimatum_banker_vignette,1,Validation,10.183.102.41,2017-08-17 01:49:22.169352+00:00,0,1,AIP944O0SSJM2,3GLB5JMZFYA46H3HYB6EHKSAKW9GD1,0,2,5881771,0,39,10,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
84,hbt576i4,,0,11,10,ultimatum_banker_vignette,1,Validation,10.164.172.163,2017-08-17 01:50:11.972269+00:00,0,1,A2R3YFUNAT892R,3DI28L7YXBTCU8RECNWVGF6PIJRE1S,0,2,6226758,0,35,5,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
85,mx40vx1m,,0,11,10,ultimatum_banker_vignette,1,Validation,10.30.39.212,2017-08-17 01:50:40.821343+00:00,0,1,A37IP04GXT3ZHS,3IRIK4HM3BZS4W8XM22HLNX35IU6CP,100,2,4300851,100,36,0,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
86,fqjaon9l,,0,11,10,ultimatum_banker_vignette,1,Validation,10.154.148.197,2017-08-17 01:52:19.281577+00:00,0,1,A2A0G87OKC5VIN,3ZSANO2JCGM4U6Q4KHVLUYEYKKGSF5,5,1,161297,5,37,5,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
87,hzrfxcq4,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 01:53:52.221499+00:00,0,1,A2LH7SHH0DOQBP,3NC5L260MP1PWEYBD0ECAT4XNVGOF7,20,1,8463618,20,38,20,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
88,t9dzxyyy,,0,11,10,ultimatum_banker_vignette,1,Validation,10.109.163.176,2017-08-17 01:54:01.868089+00:00,0,1,A13BZCNJ0WR1T7,3IX2EGZR7CY8YTCNOIM1JM1URPHJRE,95,2,9280469,95,37,5,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
89,qkzobdjj,,0,11,10,ultimatum_banker_vignette,1,Validation,10.33.230.36,2017-08-17 01:56:33.638941+00:00,0,1,A3JM2BJIOZAGM7,3LEIZ60CDKESU8L5CNP1GVPQ41OZ9S,80,2,3426311,80,38,20,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
90,ch0nm1hk,,0,3,10,consent_start2_copy,1,Proceed,10.43.196.234,2017-08-17 01:57:59.915717+00:00,0,1,A2OF0GTKWKM2T5,3V5Q80FXIY6G9VTD67FD27CXJ0G237,0,90,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
91,y0ra2xp2,,0,11,10,ultimatum_banker_vignette,1,Validation,10.164.78.133,2017-08-17 02:00:30.407748+00:00,0,1,A3NF9B2NLCLZWT,3J88R45B2HDOH01XSUXD509U158PXG,90,2,8635029,90,44,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
92,1qs4ajbt,,0,11,10,ultimatum_banker_vignette,1,Validation,10.152.233.4,2017-08-17 02:01:06.231316+00:00,0,1,A3RT82GOZ3OGJO,3U0SRXB7CEK4HJ383GETCTIB09MNRM,0,1,3943138,0,39,10,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
93,cwqgkgif,,0,9,10,ultimatum_banker_vignette,1,Results,10.229.95.34,2017-08-17 02:02:05.915288+00:00,0,1,A2SOHTPWH4VGP5,3K4J6M3CXF868A05E1FCRJK4ZTDAGU,15,1,,15,42,15,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
94,y45bf3hy,,0,11,10,ultimatum_banker_vignette,1,Validation,10.167.190.210,2017-08-17 02:03:25.633432+00:00,0,1,A33XXKGG4SP92D,35BLDD71I7CQRFY8FOUX8DENVT7VZ4,90,2,792191,90,40,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
95,34q9covc,,0,11,10,ultimatum_banker_vignette,1,Validation,10.7.198.126,2017-08-17 02:05:41.639328+00:00,0,1,A1DOTIZI6S0VIJ,3SUWZRL0MZS71USBIT8CBBX6QU86EJ,0,1,8669597,0,41,10,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
96,hobloydp,,0,9,10,ultimatum_banker_vignette,1,Results,10.179.86.73,2017-08-17 02:06:02.903066+00:00,0,1,A281NYJUA83Y3Y,35DR22AR5EZHABWAUW06SX6TW9H3XJ,0,2,,0,41,10,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
97,0urnfrtt,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.30.96,2017-08-17 02:14:02.138133+00:00,0,1,A1M5BJTQIXCM33,3NS0A6KXC5N79I8DQTVB8CBD8EKGZ1,85,2,1337675,85,42,15,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
98,4205swqz,,0,9,10,ultimatum_banker_vignette,1,Results,10.152.233.4,2017-08-17 02:16:21.712460+00:00,0,1,A5UHPNDXCAO7O,3JWH6J9I9TSH1CMJ7JS3CED7INKNBA,0,1,,0,43,0,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
99,suas242j,,0,9,10,ultimatum_banker_vignette,1,Results,10.230.176.210,2017-08-17 02:21:22.043016+00:00,0,1,A2BACJE00ZUDXS,3L70J4KAZH13WQQECBE4LYH7M1YDAO,0,2,,0,43,0,0,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
100,ytnfsprr,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.203.70,2017-08-17 02:21:30.817187+00:00,0,1,A3DS9H1GTXNF4K,3QXNC7EIPJAVSNFF8TC9AWM4MU7093,10,1,4358451,10,44,10,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
101,qr2sb31n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.43.185.17,2017-08-17 02:29:56.231117+00:00,0,1,A2AUMGW4F3G1OF,3SNLUL3WO5269BS4VXTJ4C162DSLUO,18,1,9528364,18,45,18,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
102,aro6670r,,0,3,10,consent_start2_copy,1,Proceed,10.145.25.250,2017-08-17 02:30:27.841380+00:00,0,1,ART2B51OIA2V3,3JWH6J9I9TSH1CMJ7JS3CED7INKNBA,0,102,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
103,h7s0agl1,,0,11,10,ultimatum_banker_vignette,1,Validation,10.152.233.4,2017-08-17 02:33:10.522017+00:00,0,1,A1ND6DXPVHKW0C,35K3O9HUACS3KNLMJMBG5HAJJTCFEW,82,2,1676742,82,45,18,1,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
104,k1fcj5b5,,0,0,10,,,,,,0,0,,,0,104,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
105,csqa20oa,,0,0,10,,,,,,0,0,,,0,105,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
106,bhj0vhkr,,0,0,10,,,,,,0,0,,,0,106,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
107,xgiq6cj6,,0,0,10,,,,,,0,0,,,0,107,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
108,wagrz0i1,,0,0,10,,,,,,0,0,,,0,108,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
109,7gjkq7p1,,0,0,10,,,,,,0,0,,,0,109,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
110,cjgc9jk2,,0,0,10,,,,,,0,0,,,0,110,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
111,7mfgfbt4,,0,0,10,,,,,,0,0,,,0,111,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
112,2lvlg5ov,,0,0,10,,,,,,0,0,,,0,112,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
113,4da46bq4,,0,0,10,,,,,,0,0,,,0,113,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
114,wpc6homm,,0,0,10,,,,,,0,0,,,0,114,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
115,o7o5m3xt,,0,0,10,,,,,,0,0,,,0,115,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
116,z63vbqlx,,0,0,10,,,,,,0,0,,,0,116,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
117,bxs20o3v,,0,0,10,,,,,,0,0,,,0,117,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
118,f2fgdghs,,0,0,10,,,,,,0,0,,,0,118,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
119,h4olnmr7,,0,0,10,,,,,,0,0,,,0,119,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
120,e69qz06s,,0,0,10,,,,,,0,0,,,0,120,,0,1,,,1,dd85lvth,,,3E6L1VR4XW1WLOUDN2NH49MLGZ0F6X,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
1,9ju2k537,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.186.89,2017-08-17 16:03:17.403600+00:00,0,1,A34930YXVQ8SUT,37TRT2X24R6LIMVYSL0BJ7WQ94EBJV,93,2,8903026,93,26,7,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
2,g2glwntx,,0,9,10,ultimatum_banker_vignette,1,Results,10.150.135.91,2017-08-17 16:03:17.641993+00:00,0,1,A1HN4550TIXQBZ,3NPFYT4IZDJI4N8YPB7QBRV20FLGX5,0,1,,0,46,0,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
3,n4ebbbn9,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.100.174,2017-08-17 16:03:19.133892+00:00,0,1,A1SV96FCZ1U6CV,3TXD01ZLD5WAB3LJP5U2IVZVGSV4UE,0,2,,0,8,15,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
4,xqc4pt47,,0,11,10,ultimatum_banker_vignette,1,Validation,10.93.232.18,2017-08-17 16:03:19.523503+00:00,0,1,A1C59M3HPCO503,3PJUZCGDJ7VDACKI3XPO3BSM5TH98Z,60,2,4262573,60,14,40,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
5,ront1omr,,0,9,10,ultimatum_banker_vignette,1,Results,10.229.95.34,2017-08-17 16:03:24.257676+00:00,0,1,A2B1YSMEHN1G2K,3NS0A6KXC5N79I8DQTVB8CBD8FJGZ2,98,2,,98,24,2,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
6,mc2c31pd,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.203.70,2017-08-17 16:03:25.712860+00:00,0,1,A14WLAP6TCEKO0,3KXIR214I5V1RRCH6LKWCC43X1B24T,0,1,7350539,0,22,10,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
7,i8q81e4n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.33.230.36,2017-08-17 16:03:30.006938+00:00,0,1,A1489QNXV5IM6O,3JWH6J9I9TSH1CMJ7JS3CED7IOJBNZ,95,2,8951431,95,23,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
8,0iscx5de,,0,9,10,ultimatum_banker_vignette,1,Results,10.179.55.98,2017-08-17 16:03:36.908722+00:00,0,1,A1PGI3MHP9JZL4,3QHK8ZVMINXRDCJYV6COZM9IDTJBLX,5,1,,5,12,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
9,3tymkzcq,,0,9,10,ultimatum_banker_vignette,1,Results,10.65.88.66,2017-08-17 16:03:38.874029+00:00,0,1,A1QVNF19XSRSD7,3483FV8BEFYF6EGVP9DB9AOHTSH26E,0,1,,0,7,100,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
10,3sx23o9g,,0,11,10,ultimatum_banker_vignette,1,Validation,10.178.162.66,2017-08-17 16:03:39.281754+00:00,0,1,AXHB59WY3NYZ4,3YMTUJH0DTVVBQ6UP04SDZDTXEO4TN,99,2,3115868,99,20,1,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
11,03cw1qao,,0,3,10,consent_start2_copy,1,Proceed,10.43.185.17,2017-08-17 16:03:41.891373+00:00,0,1,A1KEA2Z47S3UPI,3GU1KF0O4JGH4XYWNY5VG3I2I3KBPV,0,11,,0,1,,,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
12,4vllmsvz,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.30.96,2017-08-17 16:03:42.328766+00:00,0,1,A1YW8LOGOAQ7ER,36PW28KO40B8OW4E86PORGZSMEXEAI,0,1,8639967,0,2,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
13,ikn7q9iz,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:03:43.026565+00:00,0,1,ABQ7HW805MTU3,39ZSFO5CA9B0EL44SCH6OXOEYPKUJU,20,1,,20,3,20,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
14,taabr8mt,,0,11,10,ultimatum_banker_vignette,1,Validation,10.152.233.4,2017-08-17 16:03:45.820047+00:00,0,1,A1N4P4XGQM7NXE,352YTHGROWS56HFZP6N3ZGA5MKTH4Q,97,2,6947732,97,19,3,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
15,5czwc9ml,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.12.50,2017-08-17 16:03:54.654158+00:00,0,1,A25CAT0W9W97Z8,3Q5C1WP23NGCYPYL1M3SCL0C5RS51K,80,2,1905489,80,3,20,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
16,zg30531z,,0,11,10,ultimatum_banker_vignette,1,Validation,10.43.196.234,2017-08-17 16:03:54.907646+00:00,0,1,A2KOECHP94T0TI,3CN4LGXD5Y3RSC5OZ6RRLG58CG64YC,100,2,8729878,100,2,0,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
17,kwcn8j25,,0,9,10,ultimatum_banker_vignette,1,Results,10.142.142.206,2017-08-17 16:03:56.808160+00:00,0,1,A1XIIHV1GTI97H,3DL65MZB8EUWHB1CSKLFXBPGMHIECK,0,1,,0,6,0,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
18,olyhxlpb,,0,9,10,ultimatum_banker_vignette,1,Results,10.81.229.55,2017-08-17 16:04:11.642840+00:00,0,1,A1J4AZL6MZ675U,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,0,1,,0,4,2,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
19,u5sjjhq9,,0,11,10,ultimatum_banker_vignette,1,Validation,10.93.232.18,2017-08-17 16:04:11.865099+00:00,0,1,A3L4RJUHA0CJEA,3CP1TO84PUGJNAGHKQ36H4AHXX6521,95,2,5783453,95,16,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
20,1wyv8zuy,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.160.96,2017-08-17 16:04:13.928429+00:00,0,1,A1VVR9MA1P9HWJ,3DY46V3X3QXBM7Z42954FBDTH7X552,0,2,4779727,0,5,99,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
21,khctbfzi,,0,11,10,ultimatum_banker_vignette,1,Validation,10.164.172.163,2017-08-17 16:04:14.211388+00:00,0,1,A296HTKGCX7FY9,308Q0PEVB9S6ZIWVCJ1FG0M08PM9I7,95,2,5953417,95,12,5,1,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
22,t2fcyy7o,,0,9,10,ultimatum_banker_vignette,1,Results,10.157.112.148,2017-08-17 16:04:21.444235+00:00,0,1,A3V07DG07W3S5G,326O153BMJD6M37QSGGQHH7Y7HUEDK,0,2,,0,6,0,0,1,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0
